скорость ПП колеса,скорость ПЛ колеса,заданный момент двигателя,реализованный момент двигателя,ток Фазной Обмотки,ток Обмотки Возбуждения,температура тягового двигателя,температура инвертора,скорость двигателя,мощность двигателя,напряжение ТАБ высокое ,ток батареи ТАБ,time
5.14,5.27,10.0,9.38,20.31,4.94,47.5,35.0,1013.85,0.01,349.7,-10.3,15:39:59.129760
5.19,5.16,10.0,9.38,20.31,4.94,47.5,35.0,1032.64,0.01,349.7,-10.3,15:39:59.566563
5.03,5.08,9.0,9.38,20.31,4.94,47.5,35.0,1015.31,0.01,349.7,-10.3,15:40:00.005143
5.03,5.0,10.0,9.38,20.31,4.94,47.5,35.0,992.73,0.01,349.7,-10.3,15:40:00.487161
4.92,4.96,10.0,9.38,20.31,3.84,47.5,35.0,983.88,0.01,349.7,-10.3,15:40:00.929137
4.95,5.04,10.0,9.38,20.31,4.94,48.75,35.0,991.02,0.01,349.7,-10.3,15:40:01.367208
4.86,4.97,10.0,9.38,20.31,4.94,48.75,35.0,975.15,0.01,350.1,-7.1,15:40:01.805557
4.91,4.85,10.0,9.38,20.31,4.94,48.75,35.0,960.21,0.01,350.1,-7.1,15:40:02.242568
4.82,4.8,10.0,9.38,20.31,4.94,48.75,35.0,951.03,0.01,350.1,-7.1,15:40:02.677876
4.74,4.8,10.0,10.16,20.31,4.94,47.5,35.0,937.53,0.01,350.1,-7.1,15:40:03.113653
4.62,4.63,11.0,10.16,20.31,4.94,47.5,35.0,920.89,0.01,350.1,-7.1,15:40:03.549918
4.72,4.62,11.0,10.16,20.31,4.94,47.5,35.0,917.58,0.01,350.1,-7.1,15:40:04.035777
4.62,4.74,11.0,10.16,20.31,4.94,47.5,35.0,918.52,0.01,350.1,-7.1,15:40:04.533674
4.62,4.64,11.0,10.16,20.31,4.94,47.5,35.0,924.56,0.01,350.1,-7.1,15:40:04.967792
4.62,4.63,11.0,10.16,20.31,4.94,48.75,35.0,918.05,0.01,350.1,-7.1,15:40:05.466402
4.59,4.77,11.0,10.16,20.31,4.94,48.75,35.0,928.81,0.01,350.1,-7.1,15:40:05.903314
4.74,4.86,11.0,10.16,20.31,3.84,48.75,35.0,944.0,0.01,350.1,-7.1,15:40:06.342819
3.93,4.12,-7.29,-6.25,10.16,3.29,48.75,35.0,749.35,-0.0,350.1,-7.1,15:40:06.781525
1.37,4.12,-3.0,-2.34,5.08,3.29,48.75,35.0,364.44,-0.0,350.1,-7.1,15:40:07.285700
0.15,0.15,0.0,-0.78,5.08,2.2,48.75,35.0,198.23,-0.0,350.1,-7.1,15:40:07.726564
0.0,0.0,6.31,3.12,5.08,2.61,48.75,35.0,195.56,0.0,350.1,-7.1,15:40:08.169830
0.0,0.0,12.0,11.72,30.47,6.59,48.75,35.0,49.17,0.0,350.1,-7.1,15:40:08.607725
0.0,0.0,12.12,11.72,30.47,6.59,48.75,35.0,49.4,0.0,350.1,-7.1,15:40:09.044674
0.0,0.0,0.0,0.0,0.0,1.65,48.75,35.0,23.62,0.0,350.1,-7.1,15:40:09.496057
0.0,0.0,0.0,0.0,0.0,0.14,48.75,35.0,28.93,0.0,351.0,-2.4,15:40:09.933028
0.0,0.0,0.0,0.0,0.0,0.0,48.75,35.0,29.01,0.0,351.0,-2.4,15:40:10.447380
0.0,0.0,0.0,0.0,0.0,0.0,48.75,35.0,1.01,0.0,351.0,-2.0,15:40:10.884524
0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,0.0,0.0,351.0,-2.0,15:40:11.384250
0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,0.0,0.0,351.0,-2.0,15:40:11.821666
0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,0.0,0.0,351.0,-2.0,15:40:12.259306
0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,0.0,0.0,351.0,-2.0,15:40:12.695658
0.0,0.0,5.79,3.12,10.16,1.65,50.0,35.0,0.0,0.0,351.0,-2.0,15:40:13.166096
0.0,0.0,9.0,8.59,20.31,5.49,50.0,35.0,49.71,0.0,351.0,-2.0,15:40:13.603377
0.0,0.0,8.0,7.81,20.31,4.94,48.75,35.0,55.99,0.0,351.0,-3.5,15:40:14.085583
0.0,0.0,10.0,9.38,25.39,5.49,48.75,35.0,52.01,0.0,351.0,-3.5,15:40:14.520418
0.0,0.0,12.51,11.72,30.47,6.59,48.75,35.0,47.85,0.0,351.0,-3.5,15:40:14.956070
0.0,0.0,14.06,13.28,30.47,6.73,47.5,35.0,39.56,0.0,351.0,-3.5,15:40:15.390048
0.0,0.0,17.0,16.41,40.63,7.14,47.5,35.0,36.49,0.0,350.9,-4.0,15:40:15.824801
0.43,0.31,18.0,17.19,40.63,8.37,47.5,35.0,58.87,0.0,350.9,-4.0,15:40:16.262874
0.79,0.89,16.0,15.62,35.55,8.24,47.5,35.0,132.71,0.0,350.9,-4.0,15:40:16.702232
1.35,1.38,12.0,12.5,25.39,6.59,47.5,35.0,238.45,0.0,350.9,-4.0,15:40:17.140529
1.51,1.61,11.0,10.16,20.31,4.94,47.5,35.0,293.0,0.0,350.9,-4.0,15:40:17.577222
1.62,1.62,11.0,10.16,20.31,4.94,47.5,35.0,315.53,0.0,350.8,-4.3,15:40:18.011817
1.72,1.72,11.0,10.16,20.31,3.84,48.75,35.0,332.41,0.0,350.8,-4.3,15:40:18.449384
1.89,2.01,11.0,10.16,20.31,4.94,48.75,35.0,365.59,0.0,350.8,-4.3,15:40:18.884023
2.05,2.07,10.0,9.38,20.31,4.94,48.75,35.0,400.17,0.0,350.8,-4.3,15:40:19.385164
2.13,2.2,10.0,9.38,20.31,3.84,48.75,35.0,421.94,0.0,350.8,-4.3,15:40:19.820750
2.24,2.23,9.0,8.59,15.23,4.94,48.75,35.0,421.94,0.0,350.8,-4.3,15:40:20.319250
2.24,2.33,8.0,7.81,15.23,4.94,48.75,35.0,454.15,0.0,350.9,-4.1,15:40:20.756398
2.21,2.23,7.0,6.25,15.23,3.84,48.75,35.0,445.0,0.0,350.9,-4.1,15:40:21.192208
2.13,2.26,7.0,6.25,15.23,3.84,48.75,35.0,431.09,0.0,350.9,-4.1,15:40:21.630305
2.2,2.17,6.0,5.47,10.16,3.43,48.75,35.0,426.66,0.0,350.9,-4.1,15:40:22.127725
2.11,2.19,6.0,5.47,10.16,3.43,48.75,35.0,428.24,0.0,350.9,-4.1,15:40:22.565962
2.04,2.16,6.0,5.47,10.16,3.43,48.75,35.0,416.28,0.0,350.9,-4.1,15:40:23.005785
1.88,2.05,6.0,5.47,10.16,3.43,48.75,35.0,394.7,0.0,350.9,-4.1,15:40:23.441622
1.86,1.88,6.0,5.47,10.16,3.29,48.75,35.0,374.76,0.0,351.0,-3.3,15:40:23.876574
1.74,1.81,5.0,5.47,10.16,3.29,48.75,35.0,347.14,0.0,351.0,-3.3,15:40:24.313641
1.74,1.61,6.0,5.47,10.16,3.29,48.75,35.0,311.79,0.0,351.0,-3.1,15:40:24.784111
1.19,1.3,-2.49,-0.78,0.0,1.65,48.75,35.0,231.06,-0.0,351.0,-3.1,15:40:25.252104
0.59,0.6,-1.0,-0.78,5.08,2.2,48.75,35.0,173.79,-0.0,351.2,-2.3,15:40:25.689430
0.56,0.49,-1.0,-0.78,5.08,1.78,48.75,35.0,120.01,-0.0,351.2,-2.3,15:40:26.122797
0.15,0.15,0.0,0.0,0.0,0.14,48.75,35.0,111.17,0.0,351.2,-2.3,15:40:26.575796
0.0,0.0,0.0,0.0,0.0,0.14,50.0,35.0,99.45,0.0,351.2,-2.3,15:40:27.075152
0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,0.66,0.0,351.2,-2.3,15:40:27.556647
0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,0.0,0.0,351.2,-2.3,15:40:27.991379
0.0,0.0,2.79,0.78,5.08,0.14,50.0,35.0,0.0,0.0,351.2,-2.3,15:40:28.428665
0.0,0.0,4.0,3.91,10.16,3.29,50.0,35.0,0.2,0.0,351.2,-2.3,15:40:28.868430
0.0,0.0,5.0,4.69,15.23,3.84,50.0,35.0,0.2,0.0,351.2,-2.3,15:40:29.305150
0.0,0.0,6.0,5.47,15.23,3.84,50.0,35.0,0.2,0.0,351.2,-2.3,15:40:29.771775
0.0,0.0,8.0,7.81,20.31,4.94,48.75,35.0,0.0,0.0,351.2,-2.3,15:40:30.208881
0.0,0.0,9.0,8.59,20.31,5.08,48.75,35.0,0.0,0.0,351.2,-2.3,15:40:30.681454
0.0,0.0,10.0,9.38,25.39,5.49,48.75,35.0,0.0,0.0,351.2,-2.3,15:40:31.116563
0.0,0.0,12.0,11.72,30.47,6.59,48.75,35.0,0.0,0.0,351.2,-2.3,15:40:31.598250
0.0,0.0,14.0,13.28,30.47,6.73,48.75,35.0,0.0,0.0,351.2,-2.3,15:40:32.035716
0.24,0.29,18.0,17.19,40.63,8.24,47.5,35.0,168.98,0.0,351.2,-2.3,15:40:32.471369
0.91,0.89,15.0,14.84,35.55,7.14,47.5,35.0,166.17,0.0,351.2,-2.3,15:40:32.906109
1.25,1.31,11.0,11.72,20.31,5.49,48.75,35.0,242.33,0.0,351.2,-2.3,15:40:33.344766
1.36,1.35,10.0,9.38,20.31,4.94,48.75,35.0,266.64,0.0,351.2,-2.3,15:40:33.781641
1.4,1.44,10.0,10.16,20.31,4.94,47.5,35.0,275.89,0.0,351.2,-2.3,15:40:34.278562
1.46,1.53,14.0,12.5,25.39,5.08,47.5,35.0,292.68,0.0,351.2,-2.3,15:40:34.715383
1.64,1.64,16.0,15.62,30.47,6.59,47.5,35.0,320.55,0.0,351.2,-2.3,15:40:35.213704
1.93,2.12,16.0,13.28,25.39,5.49,47.5,35.0,387.43,0.01,350.8,-5.8,15:40:35.697777
2.1,2.29,13.0,12.5,25.39,5.49,47.5,35.0,424.21,0.01,350.8,-5.8,15:40:36.132373
2.4,2.56,16.0,12.5,30.47,6.59,47.5,35.0,465.17,0.01,350.8,-5.8,15:40:36.599571
2.48,2.74,16.0,14.84,25.39,6.59,47.5,35.0,502.12,0.01,350.7,-6.8,15:40:37.033059
2.64,3.0,15.0,14.84,25.39,6.59,47.5,35.0,549.01,0.01,350.7,-6.8,15:40:37.504470
2.81,3.11,15.0,14.84,25.39,6.59,47.5,35.0,576.3,0.01,350.7,-6.8,15:40:37.939527
2.83,3.3,13.0,12.5,25.39,5.49,47.5,35.0,606.84,0.01,350.7,-6.8,15:40:38.391506
2.99,3.3,12.0,11.72,20.31,5.08,47.5,35.0,636.04,0.01,350.7,-6.8,15:40:38.921241
3.22,3.87,11.0,10.16,20.31,4.94,47.5,35.0,678.14,0.01,350.7,-6.8,15:40:39.357627
3.31,3.81,11.0,10.16,20.31,4.94,47.5,35.0,706.04,0.01,350.7,-6.8,15:40:39.793243
3.46,3.87,10.0,9.38,20.31,3.84,48.75,35.0,724.46,0.01,350.7,-6.8,15:40:40.228470
3.39,3.85,10.0,9.38,20.31,4.94,48.75,35.0,720.05,0.01,350.7,-6.8,15:40:40.665097
3.46,4.05,10.0,9.38,20.31,4.94,48.75,35.0,716.42,0.01,350.7,-6.8,15:40:41.100712
3.05,3.41,-9.0,-6.25,15.23,3.29,48.75,35.0,541.14,-0.0,350.7,-6.8,15:40:41.553440
1.87,2.12,-6.0,-5.47,10.16,3.43,48.75,35.0,491.3,-0.0,351.4,0.0,15:40:41.989356
1.08,0.66,-1.0,-0.78,5.08,2.2,48.75,35.0,281.81,-0.0,351.4,0.0,15:40:42.423113
0.15,0.15,0.0,0.0,0.0,1.65,48.75,35.0,257.13,0.0,351.4,0.0,15:40:42.859025
0.0,0.0,1.0,0.78,5.08,1.65,50.0,35.0,236.99,0.0,351.4,0.0,15:40:43.357307
0.0,0.0,1.0,0.78,5.08,2.2,50.0,35.0,4.13,0.0,351.4,0.0,15:40:43.855129
0.0,0.0,1.0,0.78,5.08,2.2,50.0,35.0,1.22,0.0,351.4,0.0,15:40:44.290738
0.0,0.0,1.0,0.78,5.08,2.2,50.0,35.0,0.33,0.0,351.4,0.0,15:40:44.788798
0.0,0.0,5.35,4.69,10.16,3.29,48.75,35.0,0.0,0.0,351.4,0.0,15:40:45.286234
0.0,0.0,9.0,8.59,20.31,5.08,48.75,35.0,58.48,0.0,351.4,0.0,15:40:45.725696
0.33,0.35,8.0,8.59,20.31,5.08,48.75,35.0,73.9,0.0,351.4,0.0,15:40:46.163247
0.36,0.37,8.0,7.81,20.31,3.84,48.75,35.0,78.81,0.0,351.4,0.0,15:40:46.601469
0.5,0.56,9.0,8.59,20.31,5.08,48.75,35.0,93.49,0.0,351.4,0.0,15:40:47.040205
0.61,0.71,10.0,9.38,20.31,5.49,48.75,35.0,123.45,0.0,351.4,0.0,15:40:47.521749
0.84,0.92,11.0,10.16,25.39,5.49,48.75,35.0,158.63,0.0,351.4,0.0,15:40:47.959922
1.01,1.15,11.0,10.16,25.39,5.49,47.5,35.0,199.26,0.0,351.4,0.0,15:40:48.460180
1.26,1.4,11.0,10.16,25.39,5.49,47.5,35.0,246.69,0.0,351.4,0.0,15:40:48.942948
1.53,1.61,11.0,10.16,20.31,5.49,47.5,35.0,309.69,0.0,351.4,0.0,15:40:49.441565
1.69,1.82,11.0,10.16,20.31,4.94,47.5,35.0,339.58,0.0,351.4,0.0,15:40:49.879243
1.88,2.05,11.0,10.16,20.31,4.94,47.5,35.0,376.65,0.0,351.4,0.0,15:40:50.328788
2.06,2.05,11.0,10.16,20.31,4.94,47.5,35.0,376.65,0.01,351.4,0.0,15:40:50.856200
2.27,2.48,11.0,10.16,20.31,4.94,47.5,35.0,462.98,0.01,351.4,0.0,15:40:51.356316
2.53,2.75,11.0,10.16,20.31,4.94,47.5,35.0,519.73,0.01,351.4,0.0,15:40:51.793391
2.68,3.03,10.0,9.38,20.31,4.94,47.5,35.0,550.06,0.01,351.4,0.0,15:40:52.230464
2.88,3.21,10.0,9.38,20.31,3.84,47.5,35.0,591.32,0.01,351.4,0.0,15:40:52.667288
2.98,3.28,9.0,8.59,15.23,3.84,48.75,35.0,614.99,0.01,351.4,0.0,15:40:53.103435
3.07,3.4,9.0,8.59,15.23,3.84,48.75,35.0,633.96,0.01,351.4,0.0,15:40:53.538813
3.21,3.44,9.0,8.59,15.23,4.94,48.75,35.0,656.64,0.01,351.4,-5.7,15:40:54.023025
3.21,3.52,9.0,8.59,15.23,4.94,48.75,35.0,665.18,0.01,350.9,-5.7,15:40:54.459075
3.39,3.54,8.0,7.81,15.23,3.84,48.75,35.0,665.18,0.01,350.9,-5.7,15:40:54.960390
3.43,3.64,8.0,7.81,15.23,3.84,48.75,35.0,698.35,0.01,350.9,-5.7,15:40:55.396155
3.41,3.64,8.0,7.81,15.23,3.84,48.75,35.0,704.45,0.01,350.9,-5.7,15:40:55.832591
3.33,3.69,8.0,7.81,15.23,3.84,48.75,35.0,696.1,0.01,350.9,-5.7,15:40:56.270654
3.26,3.39,-3.51,-1.56,5.08,2.61,48.75,35.0,647.13,-0.0,350.9,-1.3,15:40:56.706604
1.44,1.72,-5.0,-5.47,10.16,3.43,48.75,35.0,519.5,-0.0,350.9,-1.3,15:40:57.142340
0.94,1.41,-2.0,-1.56,5.08,2.2,48.75,35.0,303.06,-0.0,350.9,-1.3,15:40:57.579234
0.15,0.15,0.78,0.0,0.0,0.55,48.75,35.0,296.45,0.0,351.2,-2.8,15:40:58.014453
0.0,0.0,7.33,4.69,10.16,2.2,48.75,35.0,115.22,0.0,351.2,-2.8,15:40:58.449297
0.0,0.0,9.0,8.59,20.31,5.49,48.75,35.0,19.51,0.0,351.2,-3.7,15:40:58.887302
0.0,0.0,9.0,8.59,20.31,5.08,48.75,35.0,18.8,0.0,351.2,-3.7,15:40:59.324420
0.0,0.0,11.0,10.16,25.39,5.49,48.75,35.0,2.1,0.0,351.2,-3.7,15:40:59.839084
0.0,0.0,14.0,13.28,30.47,6.73,48.75,35.0,0.0,0.0,351.2,-3.7,15:41:00.305786
0.0,0.0,16.0,15.62,35.55,7.14,48.75,35.0,0.0,0.0,351.1,-4.6,15:41:00.757322
0.0,0.0,18.0,15.62,40.63,8.37,47.5,35.0,0.0,0.0,351.1,-4.6,15:41:01.256498
0.0,0.0,21.0,20.31,50.78,9.88,47.5,35.0,0.0,0.0,351.1,-4.6,15:41:01.692400
0.0,0.0,23.0,20.31,55.86,10.43,47.5,35.0,0.0,0.0,351.0,-5.8,15:41:02.176590
0.0,0.0,25.0,24.22,60.94,11.53,47.5,35.0,0.0,0.0,351.0,-5.8,15:41:02.611451
0.0,0.0,28.0,26.56,66.02,12.08,47.5,35.0,26.65,0.0,350.8,-6.7,15:41:03.048660
1.17,0.0,22.0,24.22,45.7,10.02,47.5,35.0,196.37,0.01,350.8,-6.7,15:41:03.531263
1.97,2.06,15.0,15.62,25.39,6.59,47.5,35.0,359.92,0.01,350.6,-6.8,15:41:03.968976
2.14,2.35,13.0,12.5,25.39,5.49,47.5,35.0,423.28,0.01,350.6,-6.8,15:41:04.404767
2.29,2.56,13.0,12.5,25.39,5.49,47.5,35.0,469.86,0.01,350.8,-6.1,15:41:04.873894
2.58,2.76,13.0,12.5,25.39,5.49,47.5,35.0,527.64,0.01,350.8,-6.1,15:41:05.307488
2.74,2.91,12.0,11.72,20.31,5.08,47.5,35.0,540.39,0.01,350.8,-6.1,15:41:05.744040
2.82,3.0,12.0,11.72,20.31,5.08,47.5,35.0,572.12,0.01,350.8,-6.1,15:41:06.240460
2.95,3.06,12.0,11.72,20.31,5.08,47.5,35.0,592.87,0.01,350.8,-6.1,15:41:06.676096
3.16,3.22,12.0,11.72,20.31,5.08,47.5,35.0,613.26,0.01,350.8,-6.1,15:41:07.100037
3.15,3.4,12.0,11.72,20.31,5.08,47.5,35.0,634.7,0.01,350.8,-6.1,15:41:07.523333
3.2,3.45,11.0,10.16,20.31,5.08,47.5,35.0,657.59,0.01,350.8,-6.1,15:41:07.963829
3.04,3.17,-6.39,-4.69,10.16,2.61,47.5,35.0,547.0,-0.0,350.8,-6.1,15:41:08.399114
2.39,2.39,-5.82,-3.12,5.08,1.78,47.5,35.0,546.36,-0.0,350.8,-6.1,15:41:08.835072
1.51,1.51,-4.0,-3.91,10.16,2.2,48.75,35.0,379.43,-0.0,350.8,-6.1,15:41:09.271221
0.71,0.76,-2.0,-1.56,5.08,2.2,48.75,35.0,229.5,-0.0,350.8,-6.1,15:41:09.754048
0.37,0.51,0.0,0.0,0.0,0.55,48.75,35.0,146.06,0.0,350.8,-6.1,15:41:10.188040
0.15,0.15,9.0,8.59,15.23,3.43,48.75,35.0,121.84,0.0,350.8,-6.1,15:41:10.621952
0.0,0.17,9.0,8.59,15.23,4.94,48.75,35.0,99.19,0.0,350.8,-6.1,15:41:11.062130
0.28,0.18,10.0,9.38,20.31,4.94,48.75,35.0,72.5,0.0,350.8,-6.1,15:41:11.497278
0.25,0.35,11.0,10.16,20.31,4.94,48.75,35.0,74.58,0.0,350.8,-6.1,15:41:11.933160
0.55,0.54,12.0,11.72,20.31,5.08,48.75,35.0,96.53,0.0,350.8,-6.1,15:41:12.382221
0.77,0.86,12.0,11.72,20.31,5.08,48.75,35.0,143.66,0.0,350.8,-6.1,15:41:12.818026
1.02,1.09,12.0,11.72,20.31,5.08,47.5,35.0,188.49,0.0,350.8,-6.1,15:41:13.253734
1.12,1.29,12.0,11.72,20.31,5.08,47.5,35.0,226.08,0.0,350.8,-6.1,15:41:13.705483
1.32,1.43,13.0,12.5,25.39,5.49,47.5,35.0,256.79,0.0,350.8,-6.1,15:41:14.141369
1.5,1.54,13.0,12.5,25.39,5.49,47.5,35.0,291.16,0.0,350.8,-6.1,15:41:14.626177
1.66,1.84,13.0,12.5,25.39,5.49,47.5,35.0,323.45,0.01,350.8,-6.1,15:41:15.111086
1.87,2.0,13.0,12.5,25.39,5.49,47.5,35.0,361.83,0.01,350.8,-6.1,15:41:15.544971
2.14,2.22,13.0,12.5,25.39,5.08,47.5,35.0,423.33,0.01,350.8,-6.1,15:41:15.980537
2.45,2.49,12.0,11.72,20.31,5.49,47.5,35.0,482.02,0.01,350.8,-6.1,15:41:16.431033
2.59,2.68,12.0,11.72,20.31,5.49,47.5,35.0,482.02,0.01,350.9,-5.5,15:41:16.930447
2.73,2.92,11.0,11.72,20.31,5.08,47.5,35.0,554.09,0.01,350.9,-5.5,15:41:17.368025
3.03,3.17,11.0,10.16,20.31,5.08,47.5,35.0,589.02,0.01,350.9,-5.5,15:41:17.802505
3.14,3.28,10.0,9.38,20.31,4.94,47.5,35.0,625.97,0.01,350.9,-5.5,15:41:18.238832
3.25,3.37,10.0,9.38,20.31,3.84,47.5,35.0,658.3,0.01,350.9,-5.5,15:41:18.678242
3.14,3.36,10.0,9.38,20.31,4.94,47.5,35.0,653.36,0.01,350.9,-5.5,15:41:19.115179
3.01,3.12,11.0,10.16,20.31,4.94,47.5,35.0,614.12,0.01,350.9,-5.5,15:41:19.565810
2.95,3.13,11.0,10.94,20.31,4.94,47.5,35.0,607.6,0.01,350.9,-5.5,15:41:20.002177
3.03,3.23,11.0,11.72,20.31,5.08,47.5,35.0,614.26,0.01,350.9,-5.5,15:41:20.440771
3.0,3.22,12.0,11.72,20.31,5.08,47.5,35.0,622.87,0.01,350.9,-5.5,15:41:20.878657
3.24,3.58,12.0,11.72,20.31,5.08,47.5,35.0,668.14,0.01,350.9,-5.5,15:41:21.314293
3.31,3.58,13.0,12.5,20.31,5.08,47.5,35.0,673.61,0.01,350.9,-5.5,15:41:21.753116
3.75,4.15,13.0,12.5,25.39,5.49,47.5,35.0,755.68,0.01,350.9,-5.5,15:41:22.189840
3.87,3.91,14.0,13.28,25.39,5.49,47.5,35.0,781.31,0.01,350.9,-5.5,15:41:22.627167
3.9,4.08,14.0,13.28,25.39,5.49,47.5,35.0,804.92,0.01,350.5,-8.3,15:41:23.094996
4.07,4.2,14.0,13.28,25.39,5.49,47.5,35.0,814.63,0.01,350.5,-8.3,15:41:23.528517
4.41,4.2,13.0,12.5,25.39,5.49,47.5,35.0,872.97,0.01,350.4,-8.3,15:41:23.996848
4.35,4.53,13.0,12.5,25.39,5.49,47.5,35.0,872.42,0.01,350.4,-8.3,15:41:24.437671
4.6,4.73,12.0,12.5,20.31,5.08,47.5,35.0,922.07,0.01,350.4,-8.3,15:41:24.874077
4.98,4.97,11.0,10.16,20.31,5.08,47.5,35.0,974.19,0.01,350.4,-8.3,15:41:25.310397
4.99,5.11,11.0,10.16,20.31,4.94,47.5,35.0,991.56,0.01,350.4,-8.3,15:41:25.761101
4.38,5.07,-3.0,-3.12,5.08,1.78,48.75,35.0,924.99,-0.0,350.4,-8.3,15:41:26.197742
3.49,3.65,0.0,0.0,0.0,1.65,48.75,35.0,757.11,0.0,350.4,-8.3,15:41:26.636026
2.76,2.6,3.0,1.56,5.08,1.78,48.75,35.0,597.21,0.0,351.3,-2.3,15:41:27.086863
2.3,2.36,6.0,4.69,10.16,3.29,48.75,35.0,480.82,0.0,351.3,-2.3,15:41:27.520843
2.2,2.2,7.0,6.25,15.23,3.43,48.75,35.0,457.54,0.0,351.3,-2.3,15:41:27.959382
2.3,2.27,8.0,7.81,15.23,3.84,48.75,35.0,450.55,0.0,351.3,-2.3,15:41:28.393232
2.09,2.06,9.0,8.59,15.23,3.84,48.75,35.0,425.36,0.0,351.3,-2.3,15:41:28.828133
2.1,2.08,11.0,9.38,20.31,4.94,48.75,35.0,399.46,0.01,351.3,-2.3,15:41:29.262412
2.1,2.18,11.0,10.16,20.31,4.94,48.75,35.0,425.23,0.01,351.3,-2.3,15:41:29.764991
2.47,2.46,11.0,10.16,20.31,4.94,47.5,35.0,473.76,0.01,351.3,-2.3,15:41:30.201553
3.08,3.01,10.0,9.38,20.31,4.94,47.5,35.0,574.16,0.01,351.3,-2.3,15:41:30.639462
2.41,2.47,12.0,11.72,20.31,4.94,47.5,35.0,513.58,0.01,351.3,-2.3,15:41:31.073702
2.34,2.27,13.0,12.5,25.39,5.08,47.5,35.0,460.57,0.01,351.3,-2.3,15:41:31.510534
2.16,2.22,14.0,13.28,25.39,5.49,47.5,35.0,448.28,0.01,351.3,-2.3,15:41:31.949149
2.36,2.39,14.0,14.84,25.39,6.59,47.5,35.0,458.98,0.01,351.3,-2.3,15:41:32.383447
2.81,3.02,13.0,13.28,25.39,5.49,47.5,35.0,556.2,0.01,351.3,-2.3,15:41:32.820551
3.1,3.04,12.0,11.72,20.31,5.49,47.5,35.0,606.01,0.01,351.3,-2.3,15:41:33.259824
3.0,2.91,13.0,12.5,25.39,5.49,47.5,35.0,588.45,0.01,351.3,-2.3,15:41:33.694814
2.92,2.98,13.0,12.5,25.39,5.49,47.5,35.0,581.4,0.01,351.3,-2.3,15:41:34.133174
3.0,3.09,13.0,12.5,25.39,5.08,47.5,35.0,605.38,0.01,351.3,-2.3,15:41:34.570088
3.14,3.07,13.6,12.5,25.39,5.49,47.5,35.0,604.51,0.01,351.3,-2.3,15:41:35.004820
3.09,3.24,13.0,13.28,25.39,5.49,46.25,35.0,618.31,0.01,351.3,-2.3,15:41:35.441423
3.23,3.24,13.0,12.5,25.39,5.08,46.25,35.0,632.96,0.01,350.6,-6.8,15:41:35.879073
3.36,3.37,13.0,12.5,25.39,5.49,47.5,35.0,659.54,0.01,350.6,-6.8,15:41:36.316741
3.3,3.41,13.0,12.5,20.31,5.08,47.5,35.0,664.39,0.01,350.6,-6.8,15:41:36.754997
3.44,3.44,13.0,12.5,25.39,5.49,47.5,35.0,672.77,0.01,350.6,-6.8,15:41:37.257288
3.47,3.47,12.0,11.72,20.31,5.49,47.5,35.0,686.88,0.01,350.6,-6.8,15:41:37.696038
3.5,3.53,12.0,11.72,20.31,5.08,47.5,35.0,697.61,0.01,350.6,-6.8,15:41:38.110129
3.65,3.69,12.0,11.72,20.31,5.08,47.5,35.0,720.69,0.01,350.6,-6.8,15:41:38.547331
3.75,3.73,11.0,10.16,20.31,4.94,47.5,35.0,740.21,0.01,350.6,-6.8,15:41:38.986215
3.48,3.51,11.0,10.16,20.31,4.94,47.5,35.0,704.85,0.01,350.6,-6.8,15:41:39.415008
3.58,3.55,11.0,10.16,20.31,4.94,47.5,35.0,706.73,0.01,350.6,-6.8,15:41:39.853983
3.58,3.59,11.0,10.16,20.31,4.94,47.5,35.0,706.6,0.01,350.6,-6.8,15:41:40.283290
3.57,3.55,11.0,10.16,20.31,4.94,47.5,35.0,720.98,0.01,350.6,-6.8,15:41:40.723755
3.33,3.33,11.0,11.72,20.31,4.94,47.5,35.0,667.93,0.01,350.6,-6.1,15:41:41.195613
3.63,3.7,11.0,10.16,20.31,4.94,47.5,35.0,717.09,0.01,350.6,-6.1,15:41:41.633357
3.57,3.7,10.0,9.38,20.31,4.94,47.5,35.0,743.24,0.01,350.6,-6.3,15:41:42.070223
3.61,3.46,11.0,10.16,20.31,4.94,47.5,35.0,706.08,0.01,350.6,-6.3,15:41:42.505575
3.7,3.7,10.0,9.38,20.31,4.94,47.5,35.0,718.79,0.01,350.6,-6.3,15:41:42.940790
3.79,3.9,9.0,8.59,15.23,4.94,47.5,35.0,759.06,0.01,350.6,-6.3,15:41:43.441830
3.56,3.53,10.0,9.38,20.31,4.94,47.5,35.0,721.45,0.01,350.7,-6.0,15:41:43.876572
3.47,3.51,10.0,9.38,20.31,4.94,48.75,35.0,693.36,0.01,350.7,-6.0,15:41:44.314189
3.47,3.51,10.0,9.38,20.31,3.84,48.75,35.0,693.59,0.01,350.7,-6.0,15:41:44.751652
3.68,3.53,10.0,9.38,20.31,4.94,47.5,35.0,699.77,0.01,350.7,-6.0,15:41:45.186009
3.37,3.48,10.0,9.38,20.31,3.84,47.5,35.0,679.83,0.01,350.7,-6.0,15:41:45.621503
